id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
8402407,"""La Barlasca"" Appartamento BLU",44265892,Nicola,,BOVISA,45.50788,9.14919,Entire home/apt,55,1,13,2016-05-30,0.18,3,0,0,
8406441,Casa per brevi e lunghi soggiorni,44283976,Pierluigi,,BANDE NERE,45.46073,9.13321,Entire home/apt,47,2,30,2020-08-26,0.41,1,221,0,
8407153,A 5 minuti dal Duomo/MM Missori,44272753,Stefania,,DUOMO,45.45713,9.18734,Entire home/apt,97,4,24,2019-07-08,0.40,1,83,6,
8414597,"City Garden Apartment, Perfect Spot",22040236,Monica,,LORENTEGGIO,45.4566,9.12101,Entire home/apt,69,1,26,2019-02-27,0.38,1,208,1,
8418458,Milano - Zona Naviglio Grande 1,8033374,Luca,,RONCHETTO SUL NAVIGLIO,45.44445,9.14606,Entire home/apt,40,15,15,2021-09-11,0.22,2,59,1,
8419321,5 Extralarge bedrooms in a huge apartment,44343971,Mate,,GUASTALLA,45.45773,9.20462,Entire home/apt,300,1,142,2021-07-15,1.95,2,141,2,
8420630,Beauty Loft Moscova (C. Garibaldi) Top Location,27665877,Andrea,,BRERA,45.47917,9.18509,Entire home/apt,135,2,22,2017-01-29,0.30,1,360,0,
8426128,Camera singola vicino M3,19716053,Claudia,,LODI - CORVETTO,45.43616,9.22693,Private room,30,30,2,2017-07-31,0.03,2,106,0,
8435309,loft of 75 qm,16769119,Cecilia,,LAMBRATE,45.48263,9.24021,Entire home/apt,80,2,3,2015-10-27,0.04,1,291,0,
8437635,WONDERFUL OPEN SPACE ON TWO FLOORS,19454172,Vincenzo,,DERGANO,45.50434,9.17112,Entire home/apt,61,1,60,2017-10-31,0.81,1,0,0,
8438872,Bedroom for the weekend,23961606,Simone,,GRECO,45.49547,9.20716,Private room,55,1,0,,,1,0,0,
8442470,Amazing Milano in Lorenteggio,44448971,Victoria Ylenia,,BANDE NERE,45.46258,9.13657,Entire home/apt,52,3,0,,,1,0,0,
8448010,MILANO HOMEY APARTMENT - 4 BDR - 8 GUESTS,2718914,Nicola,,CORSICA,45.46125,9.22766,Entire home/apt,335,4,44,2019-08-05,0.60,31,183,1,
8449095,Loft Arbe 27,40849162,Teresa & Luigi,,MACIACHINI - MAGGIOLINA,45.49834,9.19793,Entire home/apt,65,3,7,2021-10-02,0.11,1,318,3,
8449438,Amazing flat in Viale Washington,6160059,Jacopo,,WASHINGTON,45.45845,9.15549,Entire home/apt,80,1,2,2020-09-15,0.05,1,202,0,
8450249,♡ Cozy Bedroom in a family atmosphere ♡,17467219,Valentina,,SARPI,45.48727,9.15819,Private room,45,2,193,2021-09-08,2.63,1,254,5,
8450503,Italianway - Gian Galeazzo 7,27693585,Italianway,,TICINESE,45.45288,9.1824,Entire home/apt,171,1,8,2016-06-07,0.12,302,187,1,
8451895,MOODERN STUDIO J - Milan city center- P.ta Venezia,32070486,Ale   Lau,,GIARDINI PORTA VENEZIA,45.47527,9.20229,Entire home/apt,53,2,460,2021-08-03,6.25,2,109,27,
8469739,5. Floor's balcony in Centre,8558978,Giulio,,BUENOS AIRES - VENEZIA,45.47475,9.21397,Entire home/apt,400,5,4,2017-04-07,0.05,1,363,0,
8471990,Independent room in Brera,44615067,Chiara,,BRERA,45.46854,9.18461,Entire home/apt,63,2,99,2018-04-20,1.45,1,0,0,
8479882,Comfortable and nice,44660563,Alessandro,,GIAMBELLINO,45.44585,9.1256,Entire home/apt,60,2,1,2015-10-14,0.01,1,0,0,
8484655,The yellow big room (near Politecnico),44668288,Silvia,,CITTA' STUDI,45.48255,9.22863,Private room,33,2,216,2021-09-04,2.93,2,139,3,
8485333,Vivere Milano,44637418,Rita,,BAGGIO,45.4587,9.09736,Private room,65,1,16,2019-04-13,0.22,1,48,1,
8492800,Mini modern loft with wi-fi,31132763,Mattia,,BOVISA,45.5046,9.16243,Entire home/apt,186,1,21,2019-04-12,0.28,1,48,0,
8494497,Private room in the historic center,8031037,Giuseppe,,DUOMO,45.45971,9.17661,Private room,70,2,2,2015-10-25,0.03,2,364,0,
8495677,Splendido pied-a-terre,44739244,Alessandro E Barbara,,NIGUARDA - CA' GRANDA,45.50928,9.20088,Entire home/apt,38,3,15,2018-09-12,0.20,1,32,0,
8512259,Confortable flat in trendy Isola,44823820,Anna,,ISOLA,45.49255,9.18362,Entire home/apt,49,2,230,2021-09-07,3.13,1,321,15,
8519267,Appartamento in zona centrale,23571026,Mariarita,,SARPI,45.48116,9.1719,Entire home/apt,1000,2,2,2019-04-12,0.04,2,365,0,
8527327,Amazing Brand New Loft - Navigli,2715151,Matteo,,TICINESE,45.44351,9.18029,Entire home/apt,109,2,82,2021-10-15,1.12,1,348,12,
8529015,Romantic Panoramic Penthouse,41258991,Andrea,,MACIACHINI - MAGGIOLINA,45.49447,9.20243,Entire home/apt,353,1,416,2021-01-04,6.26,8,54,22,
8529776,Milano downtown fashion district,26953556,Elena Elisabetta,,DUOMO,45.46994,9.19598,Entire home/apt,48,2,219,2021-10-15,3.01,1,222,16,
8532394,Stanza grande con cucina privata sulla METRO,26803162,Alessandra,,BANDE NERE,45.4594,9.13722,Private room,90,1,0,,,1,361,0,
8533145,Stazione Centrale/Città Studi,35212448,Andrea,,BUENOS AIRES - VENEZIA,45.47644,9.2183,Entire home/apt,65,1,8,2018-03-25,0.11,4,38,0,015146CIM00248
8538740,Quiet apartment downtown Milan,42818197,Anna Laura,,PORTA ROMANA,45.45144,9.20533,Entire home/apt,70,2,35,2016-07-05,0.48,1,0,0,
8545462,Charming Flat in the heart of Milan,10650711,Sofia,,GUASTALLA,45.45743,9.19391,Entire home/apt,85,3,2,2015-10-11,0.04,1,0,0,
8546796,Incantevole 4 posti zona Arcimboldi,44992512,Fabio,,VIALE MONZA,45.51102,9.21357,Entire home/apt,75,3,4,2018-04-23,0.07,1,0,0,
8549574,SAN SIRO - Double room with bathroom and parking,13330455,Filippo,,S. SIRO,45.47149,9.12543,Private room,60,1,10,2018-04-20,0.16,1,101,0,
8554584,Lovely Studio in central area,28641958,Savigne,,GHISOLFA,45.4903,9.16625,Entire home/apt,74,1000,25,2016-01-03,0.34,1,24,0,
8559163,Cozy and nice apartment on the Navigli,11386797,Renato,,TICINESE,45.44618,9.17683,Entire home/apt,312,1,5,2019-06-01,0.11,4,281,0,015146CIM00011
8559529,Elegant flat in the Navigli district,11386797,Renato,,TICINESE,45.44509,9.17661,Entire home/apt,351,1,2,2018-09-29,0.03,4,270,0,015146CIM00011
8560561,"Unique flat for 2, Internet",45057036,"Andrey, Marik, Vika, Masha",,MAGENTA - S. VITTORE,45.47009,9.1702,Entire home/apt,75,1,0,,,1,0,0,
8560604,Openspace Navigli,45055986,Mario,,NAVIGLI,45.44921,9.1742,Entire home/apt,80,1,0,,,1,0,0,
8561519,Deluxe flat in the center,45060603,Marik And Dmitry,,MAGENTA - S. VITTORE,45.47037,9.17213,Entire home/apt,75,1,1,2015-12-04,0.01,1,0,0,
8565388,Nice  flat in Città Studi -Milan,5968577,Chiara,,CITTA' STUDI,45.47165,9.23017,Entire home/apt,70,2,48,2016-10-10,0.67,1,74,0,
8575867,posto letto in ampia camera doppia-zona tranquilla,23521553,Rita,,BANDE NERE,45.46119,9.14385,Shared room,40,3,2,2021-09-30,0.03,2,110,1,
8576579,Zona Forlanini Vittoria,45137648,Patrizia,,UMBRIA - MOLISE,45.4543,9.21926,Private room,46,2,49,2017-09-03,0.67,2,74,0,
8586087,Private Double Room in Isola MM,29933843,In Isola,,ISOLA,45.48947,9.18646,Private room,41,2,86,2019-11-02,1.24,1,117,1,
8594512,WELCOME HOME! Near Rho Fiera-San Siro,45230282,Raffaele  Dorita,,GALLARATESE,45.49751,9.10155,Entire home/apt,59,2,89,2020-02-23,1.21,1,45,1,
8600666,Cozy apartment in the city centre,1414418,Filiberto,,VIGENTINA,45.44984,9.19687,Entire home/apt,70,1,97,2020-02-16,1.32,1,76,2,
8602081,DERGANO STARLIGHT ROOM,45264474,Ale & Nat,,DERGANO,45.50397,9.18188,Private room,50,2,13,2018-02-20,0.18,1,362,0,
8608742,O’ KAIROS!,18855840,Simona,,WASHINGTON,45.45851,9.15709,Private room,45,3,164,2020-01-01,2.64,1,268,17,
8609670,FIERAMILANO EXPO 100 mq 4 posti+2,45294312,Simona,,MAGGIORE - MUSOCCO,45.50572,9.12942,Entire home/apt,118,2,42,2018-04-21,0.57,3,291,0,
8612398,Camera da letto in zona centrale,23571026,Mariarita,,SARPI,45.48132,9.17124,Private room,50,2,458,2019-10-01,6.28,2,338,9,015146-CNI-01360
8623566,charming room in milan,21697984,Mariangela,,BUENOS AIRES - VENEZIA,45.47891,9.21502,Private room,90,1,9,2016-05-24,0.13,1,0,0,
8625276,Large&amazing apartment top area,4320927,Stella,,WASHINGTON,45.46617,9.15561,Entire home/apt,84,2,14,2017-09-02,0.26,1,42,0,
8626252,A Milan to discover,36133474,Irene,,MAGENTA - S. VITTORE,45.46048,9.17185,Entire home/apt,80,7,10,2019-04-14,0.14,3,340,0,
8627034,The Fox's Lair,45374393,Lorenzo,,BANDE NERE,45.45263,9.13821,Private room,99,1,91,2018-09-22,1.26,1,89,0,
8627813,ART in Milano,45378515,Emiliano,,BOVISA,45.50072,9.1646,Entire home/apt,99,1,26,2020-04-17,0.36,1,174,0,
8630679,Best value small room in appealing flat,18540961,Sonia,,FORZE ARMATE,45.46122,9.1082,Private room,30,2,28,2020-11-01,0.38,2,201,4,
8645931,meravigliosa camera in centro,13520151,Arianna,,SARPI,45.48137,9.17751,Private room,90,1,18,2016-07-21,0.25,1,361,0,
8646224,Gentile house- Lovely studio-15 min to Duomo,20864349,Stefania,,GUASTALLA,45.45946,9.20535,Entire home/apt,71,5,41,2017-07-19,0.59,1,244,2,
8651349,Wonderful Luxury Studio + Terrace,5053160,Laura,,WASHINGTON,45.46656,9.15774,Entire home/apt,189,1,7,2015-12-25,0.10,21,127,0,
8658592,Originale casetta vicino all'Arco della Pace.,45498456,Silvia,,SARPI,45.47794,9.17556,Entire home/apt,70,2,38,2019-09-20,0.52,1,232,2,
8659972,Il Duomo davanti a casa,45503416,Simona,,DUOMO,45.46082,9.18447,Entire home/apt,72,1,67,2020-02-25,1.38,1,336,3,
8669138,Country Style in Navil of Milan,45540805,Eli,,S. CRISTOFORO,45.44341,9.15532,Private room,23,1,54,2018-06-30,0.81,1,0,0,
8677807,camera in appartamento a Lambrate,45575776,Claudia,,PARCO LAMBRO - CIMIANO,45.48812,9.23638,Private room,40,2,8,2021-09-13,0.11,1,322,1,
8678218,Penthouse in the heart of Milan,45463840,Eleonora,,MAGENTA - S. VITTORE,45.45814,9.17359,Entire home/apt,89,1,484,2020-02-05,6.62,3,140,22,
8682548,Centro Milano Piazza XXIV MAGGIO,45594444,Marco,,TICINESE,45.45253,9.18258,Private room,70,1,2,2016-01-30,0.03,1,0,0,
8683301,Oasi 2: Verde nel centro città,29387609,Enzo,,DUOMO,45.45833,9.19142,Entire home/apt,97,2,6,2016-10-09,0.11,6,291,0,
8683751,Central Downtown Apt. PORTA VENEZIA,32166405,Matteo,,BUENOS AIRES - VENEZIA,45.47583,9.21405,Entire home/apt,73,1,0,,,1,0,0,
8696049,Carmine cozy rooms,1224206,Antonia,,BRERA,45.47125,9.1853,Entire home/apt,1000,1,0,,,5,364,0,
8696224,"Very silent room, close to San Babila station",30514876,Maria Francesca,,XXII MARZO,45.46624,9.20768,Private room,65,1,8,2016-04-25,0.11,2,0,0,
8696267,Bright room  ideal for working and studying,18540961,Sonia,,FORZE ARMATE,45.45954,9.10675,Private room,30,2,12,2020-01-18,0.33,2,320,1,
8699796,Elegante e spazioso appartamento,11432902,Massimo,,S. CRISTOFORO,45.43776,9.15981,Entire home/apt,89,2,8,2016-07-31,0.11,1,0,0,
8700356,Lovely appartment in Milan,42138076,Alberta,,PAGANO,45.4722,9.15626,Entire home/apt,50,1,0,,,1,0,0,
8702225,New Concordia Flat,2228936,Anna,,BUENOS AIRES - VENEZIA,45.47056,9.20795,Entire home/apt,165,1,3,2018-04-20,0.05,1,180,0,
8702270,Central studio for one guest,45683641,Jacopo,,BRERA,45.47591,9.19072,Entire home/apt,45,1,419,2021-08-10,5.78,1,52,25,
8707662,A 3 FERMATE DA RHO FIERA,31126170,Micaela,,GALLARATESE,45.50114,9.10025,Entire home/apt,400,1,1,2018-03-12,0.02,4,0,0,
8707865,Bilocale Città Studi - Politecnico,41136809,Stefano & Emanuela,,CITTA' STUDI,45.48217,9.22529,Entire home/apt,51,2,74,2017-10-07,1.01,1,16,0,
8708830,STANZA IN CONDIVISIONE PER DONNA,22658694,Alessandra,,PADOVA,45.50135,9.22147,Shared room,20,15,5,2018-10-24,0.07,4,352,0,
8709635,Monolocale ristrutturato in via Rubens.,29012982,Pierre,,BANDE NERE,45.46682,9.14252,Entire home/apt,58,2,10,2020-08-02,0.15,2,16,4,
8710406,Quiet and bright Room with a private bathroom,45513226,Xheni,,NIGUARDA - CA' GRANDA,45.510956,9.201693,Private room,41,1,7,2021-10-18,6.36,1,37,7,015146-LNI-00563
8710500,"Milan, International  home",45722458,Matilde,,BANDE NERE,45.45649,9.13592,Private room,46,1,17,2019-04-13,0.23,1,362,0,
8712688,2 beds apt in the heart of Milan,45733131,Marcella,,DUOMO,45.45739,9.18629,Entire home/apt,85,1,43,2019-09-27,0.59,1,362,1,
8713834,"HOME SWEET HOME, old city",28580228,Elena,,DUOMO,45.46593,9.17742,Entire home/apt,80,3,189,2021-01-16,2.68,1,0,3,
8725103,cozy apartment near sempione park,15576362,Eloisa,,SARPI,45.47977,9.17297,Entire home/apt,55,2,2,2017-04-08,0.03,1,0,0,
8726285,"stanza ""dietro le quinte""",43242052,Maddalena,,GARIBALDI REPUBBLICA,45.48292,9.18358,Shared room,53,1,50,2018-01-28,0.72,2,29,0,
8738974,"Milano center, luminoso bilocale",45847327,Margherita,,XXII MARZO,45.45789,9.21285,Entire home/apt,60,2,16,2019-09-22,0.23,2,274,0,
8744499,Panoramic House - Tortona Navigli,1694844,La Veronica,,MAGENTA - S. VITTORE,45.45934,9.17164,Entire home/apt,80,2,31,2016-09-07,0.42,1,73,0,
8746491,one room flat with Kitchen&bathroom,45877244,Anastassia,,CITTA' STUDI,45.47285,9.22776,Entire home/apt,60,1,2,2015-10-22,0.03,1,0,0,
8746998,Appartamento Milano Ripamonti,28824638,Michela,,RIPAMONTI,45.43662,9.19491,Entire home/apt,35,7,8,2017-08-10,0.12,1,198,0,
8747697,Grazioso Loft salone del mobile,45884461,Concetta,,PARCO FORLANINI - ORTICA,45.46917,9.24723,Entire home/apt,79,1,5,2016-05-16,0.07,1,0,0,
8749416,Elegant Flat near main 5 * Hotel,18448294,Valeria,,CENTRALE,45.47788,9.20129,Private room,64,1,54,2019-02-25,0.74,1,232,0,
8749788,Milano Dateo,4387865,Alexandre,,BUENOS AIRES - VENEZIA,45.46931,9.21958,Entire home/apt,85,1,0,,,1,0,0,
8750933,Modern and quiet apartment on the 7th floor.,44430655,Vacalebre,,BANDE NERE,45.45183,9.13986,Entire home/apt,60,1,3,2019-04-13,0.09,1,0,0,
8754874,LA CASA COLORATA E LOW COST,45914546,Angela,,SARPI,45.48517,9.17099,Private room,34,1,14,2018-07-18,0.19,1,296,0,
8755053,Lambrate- Casa Pace con terrazza,10992306,Samantha,,LORETO,45.48897,9.23189,Entire home/apt,100,1,26,2019-12-22,0.36,2,291,0,
8757336,Grazioso bilocale di 55 mq.,45746503,Selena,,ISOLA,45.49114,9.18993,Entire home/apt,150,1,4,2018-07-19,0.05,1,365,0,
8768836,New apartment in Porta Romana,10886674,Dario,,PORTA ROMANA,45.45303,9.2083,Entire home/apt,220,4,2,2016-04-18,0.04,1,0,0,
8770290,Luxury Suite in Montenapoleone,45587864,Giovanni,,DUOMO,45.46943,9.19581,Entire home/apt,280,2,160,2021-10-08,2.33,1,317,8,
8785226,Pastrengo Suites Isola - Apartment-,29341337,Giovanna,,ISOLA,45.4854,9.18861,Entire home/apt,250,2,8,2016-07-04,0.11,4,48,0,
8787220,Città Studi Lambrate home&garage,45360096,Ubert,,LORETO,45.48901,9.22893,Entire home/apt,79,3,27,2019-09-19,0.37,1,291,2,
8788943,LA CASETTA IN FONDO AL GIARDINO,10344733,Sara,,BUENOS AIRES - VENEZIA,45.4689,9.20776,Entire home/apt,80,1,1,2015-10-08,0.01,1,0,0,
8795527,Classica Milano House - Mezzanine Room,574635,Paolo,,S. CRISTOFORO,45.44585,9.15415,Private room,35,1,30,2021-01-16,0.52,1,0,3,
8797481,Delizioso e luminosissimo attico,10695274,Andrea,,VILLAPIZZONE,45.50011,9.13278,Entire home/apt,55,1,18,2018-04-05,0.25,1,0,0,
8803688,Pastrengo Suites Isola - Room n.1,29341337,Giovanna,,ISOLA,45.4858,9.18731,Private room,80,2,1,2015-10-19,0.01,4,49,0,
8806752,Pastrengo Suites Isola - Room n.2,29341337,Giovanna,,ISOLA,45.48668,9.18923,Private room,80,2,1,2015-10-19,0.01,4,48,0,
8812124,Splendido appartamento con giardino,3639558,Giovanna,,BUENOS AIRES - VENEZIA,45.46966,9.21363,Entire home/apt,310,3,4,2018-04-21,0.06,1,291,0,
8841200,Lovely studio close Tortona street,46300018,Dario-Giovanna,,TORTONA,45.45383,9.15724,Entire home/apt,165,2,1,2018-04-23,0.02,1,0,0,
8843117,Apartment in the heart of Milano,17080916,Antonio,,BRERA,45.47868,9.18777,Private room,65,7,1,2015-10-30,0.01,1,0,0,
8850761,Appartamento bilocale milano centro,31614332,Giovanni,,FARINI,45.49211,9.18149,Private room,75,1,0,,,1,362,0,
8851978,La stanza luminosa sul tetto,43242052,Maddalena,,GARIBALDI REPUBBLICA,45.48317,9.1829,Private room,50,7,17,2016-10-28,0.27,2,25,3,
8853107,Explore Milan from a Chic Loft,46355063,Stefano,,TICINESE,45.44925,9.17871,Entire home/apt,92,1,284,2019-08-18,4.08,2,0,0,
8861341,stanza da letto metro lambrate,27153109,Vincenzo,,LORETO,45.48662,9.23416,Private room,120,4,4,2016-04-15,0.05,1,0,0,
8862079,Cozy private room with terrace,16161890,Gianluca,,LORETO,45.48938,9.21022,Private room,35,1,2,2015-10-19,0.03,1,0,0,
8866304,Fuori Salone Deal!,32175359,Martina,,TORTONA,45.45409,9.16411,Entire home/apt,120,2,0,,,1,0,0,
8875576,Suite prestigiosa in Brera,46450423,Paola,,BRERA,45.46986,9.19093,Entire home/apt,120,2,4,2016-04-17,0.05,1,0,0,
8880225,250 square meters for you,44343971,Mate,,GUASTALLA,45.45775,9.20478,Entire home/apt,300,1,53,2020-01-01,0.94,2,136,12,
8881133,NEWLY RENOVATED APARTMENT in BRERA-downtown Milan,36256136,Flora,,BRERA,45.47736,9.18688,Entire home/apt,123,2,204,2020-02-23,2.80,1,291,4,
8882220,Spacious and bright room in Milan,46478151,Fabiana,,LODI - CORVETTO,45.43927,9.21658,Private room,25,1,7,2019-06-02,0.22,1,0,0,
8892445,Warm & friendly apt Navigli area,46172041,Max,,TICINESE,45.44714,9.17892,Entire home/apt,53,2,9,2021-09-17,0.15,1,291,1,
8900005,Loft-like galleried apartment,46555293,Renzo,,WASHINGTON,45.46149,9.1599,Entire home/apt,100,7,108,2018-07-15,1.48,1,79,1,
8900822,Italianway  - Corso Como 8 - Mono I,27693585,Italianway,,GARIBALDI REPUBBLICA,45.48177,9.18747,Entire home/apt,156,1,15,2017-06-25,0.23,302,216,0,
8910297,Cosy apartment central Milan! Molto carino :-) !,13047449,Andrea,,SARPI,45.48618,9.16104,Entire home/apt,80,4,19,2019-04-25,0.31,1,327,0,
8910312,APT CENTRO 4 POSTI/ APT CENTER 4 P,34892366,Valeria,,MAGENTA - S. VITTORE,45.45755,9.1757,Entire home/apt,600,2,3,2019-04-14,0.04,2,364,0,
8911437,Elegante appartamento residenziale.,45421439,Francesca,,DERGANO,45.50277,9.18124,Entire home/apt,300,1,1,2016-05-30,0.02,3,0,0,
8913558,Spazio per eventi / Zona Navigli,21742151,Tariel,,NAVIGLI,45.44806,9.17545,Entire home/apt,1200,1,0,,,1,365,0,
8915833,Fantastic room in Corso como!!,46627707,Stefano,,BRERA,45.482,9.18218,Private room,200,1,0,,,1,364,0,
8918030,Single bedroom with private bathroom,46637975,Lorenza,,PARCO SEMPIONE,45.47668,9.17749,Private room,60,1,347,2021-09-20,4.74,1,359,26,
8933808,Open space in zona Tortona/Solari,46709079,Sara,,GIAMBELLINO,45.45331,9.15324,Entire home/apt,61,2,8,2017-04-08,0.12,1,114,0,
8946982,Small place at Porta Romana,46764257,GianLuca & Marianna,,PORTA ROMANA,45.45078,9.20655,Entire home/apt,40,2,266,2020-02-15,3.65,1,58,0,
8950366,Coworking BM24,4111302,Daniela,,BUENOS AIRES - VENEZIA,45.48106,9.20841,Shared room,150,2,0,,,2,365,0,
8952165,Stylish Romantic open space close to the center in a vibrant location,20327783,Reka,,SARPI,45.48138,9.17585,Entire home/apt,78,1,330,2020-02-11,4.53,5,222,1,015146-CNI-0089
8954927,Vivere in una casa d'autore,4111302,Daniela,,PAGANO,45.48052,9.16529,Entire home/apt,600,2,0,,,2,364,0,
8976470,Central large apartment,27068926,Elena,,BUENOS AIRES - VENEZIA,45.479561,9.212277,Entire home/apt,280,2,28,2021-10-03,0.56,1,359,5,
8976480,Double room- Lambrate/Ventura area,46632318,Lee,,LAMBRATE,45.48019,9.24236,Private room,70,1,0,,,1,0,0,
8979913,Room facing the new Bocconi campus  / Navigli area,46919804,Marco,,TICINESE,45.44598,9.18595,Private room,38,3,44,2020-03-04,0.66,2,296,1,
8981202,The heart of the design district near Superstudios,786734,Riccardo,,TORTONA,45.45417,9.15583,Entire home/apt,60,30,5,2018-04-23,0.07,1,78,0,
8982922,Nice room in wide flat,528516,Gianni & Serena,,VIALE MONZA,45.50368,9.22923,Private room,25,1,21,2019-05-12,0.33,2,16,3,
8989954,Terrazzo su Stadio Meazza,45463840,Eleonora,,SELINUNTE,45.47188,9.13339,Entire home/apt,69,1,136,2019-02-24,2.33,3,340,1,
9001838,Beautiful flat Wi-Fi Fiera Stadio,29676498,Luca,,GALLARATESE,45.49562,9.10586,Entire home/apt,79,1,50,2017-11-27,0.72,1,0,0,
9002312,Design District Apt,47014510,Daniela,,GIAMBELLINO,45.45104,9.1489,Entire home/apt,58,7,1,2020-09-26,0.08,1,19,0,
9003903,La vostra Domus a Milano!!,47021125,Andrea,,GHISOLFA,45.49115,9.16115,Entire home/apt,120,2,14,2018-11-11,0.19,1,2,0,
9004027,Appartamento vicino alla metro,7374694,Gloria,,LODI - CORVETTO,45.445,9.22624,Private room,113,1,1,2015-10-26,0.01,2,363,0,
9006139,Affittasi stanza Milano,47030806,Guido Carlo,,NAVIGLI,45.45359,9.17501,Private room,50,1,0,,,1,0,0,
9006418,camera doppia in zona residenziale,23521553,Rita,,BANDE NERE,45.46258,9.1427,Private room,60,3,1,2016-04-15,0.01,2,0,0,
9006881,Porta Venezia - Lovely studio for 2,29846685,Francesco,,BUENOS AIRES - VENEZIA,45.47786,9.20913,Entire home/apt,64,2,27,2017-09-20,0.38,2,41,0,
9007188,"",30490027,Alessandro,,ISOLA,45.49318,9.19308,Private room,90,1,1,2015-11-07,0.01,1,0,0,
9007903,apartments,884993,Ivano,,NAVIGLI,45.4512,9.16857,Entire home/apt,60,2,124,2017-09-14,1.70,6,338,0,
9016036,STANZA LUMINOSA TRANQUILLA-v.L.CAMBI-MM LAMPUGNANO,47078178,Patrizia,,GALLARATESE,45.49158,9.12095,Private room,30,6,4,2017-12-20,0.07,1,0,0,
9017585,Città Studi terrace apartment,21754562,Chiara & Roberto,,PARCO LAMBRO - CIMIANO,45.48908,9.24198,Entire home/apt,99,29,1,2018-05-15,0.02,103,322,0,
9020160,Milano Est. 30 minuti da EXPO,47093670,Rosalia,,CORSICA,45.46562,9.23327,Private room,100,1,0,,,1,0,0,
9035989,Design apartment in the heart of Milan,47163731,Giorgio,,BUENOS AIRES - VENEZIA,45.47644,9.20497,Entire home/apt,70,2,19,2018-12-09,0.29,1,8,0,
9037744,Home Sweet Home,31363460,Mauro,,GIAMBELLINO,45.44836,9.15268,Entire home/apt,130,2,90,2021-09-20,1.38,1,77,2,
9041153,Stanza  gigante Zona Tortona,6938878,Vito,,NAVIGLI,45.45491,9.16998,Private room,50,2,5,2017-09-23,0.07,1,352,0,
9042619,Meraviglioso bilocale sui navigli,47188121,Carmine,,NAVIGLI,45.45163,9.17283,Entire home/apt,75,2,1,2015-10-25,0.01,1,0,0,
9043513,Vintage sweet nest,47191335,Binni,,SARPI,45.48422,9.16458,Entire home/apt,85,1,173,2021-09-20,2.63,1,139,6,
9044025,MONOLOCALE NAVIGLI | MM2 PORTA GENOVA,5964228,Antonino,,TICINESE,45.44933,9.18109,Entire home/apt,150,2,2,2016-04-08,0.03,1,268,0,
9056813,Big sofabed near metro,28118108,Livia,,LORETO,45.48791,9.22961,Shared room,45,1,0,,,1,0,0,
9061469,Milano Centro Città,47267825,Mattia,,SARPI,45.48622,9.17048,Entire home/apt,70,2,0,,,1,0,0,
9067116,Spacious bedroom in a special loft,429570,Cristina,,TICINESE,45.44789,9.18053,Private room,50,2,37,2019-07-12,0.51,4,75,1,
9067861,Classy 2-Bedroom Apt in Core Centre,33744465,Irene,,DUOMO,45.4634,9.18514,Entire home/apt,164,2,147,2021-09-27,2.12,1,90,9,
9068667,Camera barocca a 5 stelle,3241659,Giorgio,,ISOLA,45.4963,9.18991,Private room,110,1,0,,,2,365,0,
9072859,Stanza in zona San Siro,44252154,Giuseppe,,BANDE NERE,45.4666,9.13493,Private room,30,1,4,2020-02-14,0.07,1,0,0,
9074026,Comfortable two-room apartment in the center,47325305,Medy&Marcello,,WASHINGTON,45.46427,9.16101,Entire home/apt,75,2,311,2021-09-26,4.28,2,251,13,015146-CNI-00055
9075362,Loft M3 BRENTA (Duomo a 7 minuti),34373604,Mario,,LODI - CORVETTO,45.44265,9.21826,Entire home/apt,70,2,1,2016-01-12,0.01,1,0,0,
9085216,Enjoy Milan in a Cozy Flat Steps from the Duomo,46912703,Javier,,DUOMO,45.46366,9.18775,Entire home/apt,200,1,68,2021-10-11,1.01,1,7,4,
9088661,Private Room with private bathroom,47391821,Luigina,,CITTA' STUDI,45.48434,9.22394,Private room,60,2,0,,,1,0,0,
9088723,Apartment in the Navigli district,5386583,Dania,,NAVIGLI,45.45225,9.17276,Entire home/apt,80,1,0,,,1,0,0,
9088884,Grazioso appartamento su Metrò 1,8749361,Cristina,,VIALE MONZA,45.50734,9.22192,Entire home/apt,35,3,20,2016-09-05,0.28,1,0,0,
9092130,Appartamento Rose Naviglio/Darsena,47406385,Graziella,,NAVIGLI,45.44685,9.1582,Entire home/apt,90,1,6,2017-10-03,0.12,2,0,0,
9112096,cosy apartment,35369215,Guendalina,,CITTA' STUDI,45.47982,9.23649,Entire home/apt,80,1,4,2016-01-03,0.07,1,0,0,
9113925,Elegante appartamento zona centro,47494216,Olga,,LORETO,45.49155,9.21904,Entire home/apt,219,3,55,2020-01-25,0.77,1,45,4,
9115245,Yellow room in Porta Romana,30920497,Lucia,,PORTA ROMANA,45.44968,9.20148,Private room,65,1,162,2020-02-24,2.23,2,362,1,
9120639,clean room near piazza Risorgimento,6061796,Anne-Lise,,BUENOS AIRES - VENEZIA,45.47023,9.21332,Private room,80,1,4,2015-11-04,0.05,1,361,0,
9123683,Elegant furnished apartment,8758790,Monia,,MAGGIORE - MUSOCCO,45.50485,9.1228,Entire home/apt,68,1,12,2016-01-03,0.17,1,225,0,
